2.122500e+01 0.000000e+00 0.000000e+00
2.137500e+01 0.000000e+00 0.000000e+00
2.152500e+01 0.000000e+00 0.000000e+00
2.167500e+01 0.000000e+00 0.000000e+00
2.182500e+01 0.000000e+00 0.000000e+00
2.197500e+01 0.000000e+00 0.000000e+00
2.212500e+01 0.000000e+00 0.000000e+00
2.227500e+01 0.000000e+00 0.000000e+00
2.242500e+01 0.000000e+00 0.000000e+00
2.257500e+01 0.000000e+00 0.000000e+00
2.272500e+01 0.000000e+00 0.000000e+00
2.287500e+01 0.000000e+00 0.000000e+00
2.302500e+01 0.000000e+00 0.000000e+00
2.317500e+01 0.000000e+00 0.000000e+00
2.332500e+01 0.000000e+00 0.000000e+00
2.347500e+01 0.000000e+00 0.000000e+00
2.362500e+01 0.000000e+00 0.000000e+00
2.377500e+01 0.000000e+00 0.000000e+00
2.392500e+01 0.000000e+00 0.000000e+00
2.407500e+01 0.000000e+00 0.000000e+00
2.422500e+01 0.000000e+00 0.000000e+00
2.437500e+01 0.000000e+00 0.000000e+00
2.452500e+01 0.000000e+00 0.000000e+00
2.467500e+01 0.000000e+00 0.000000e+00
2.482500e+01 0.000000e+00 0.000000e+00
2.497500e+01 0.000000e+00 0.000000e+00
2.512500e+01 0.000000e+00 0.000000e+00
2.527500e+01 0.000000e+00 0.000000e+00
2.542500e+01 0.000000e+00 0.000000e+00
2.557500e+01 0.000000e+00 0.000000e+00
2.572500e+01 0.000000e+00 0.000000e+00
2.587500e+01 0.000000e+00 0.000000e+00
2.602500e+01 0.000000e+00 0.000000e+00
2.617500e+01 0.000000e+00 0.000000e+00
2.632500e+01 0.000000e+00 0.000000e+00
2.647500e+01 0.000000e+00 0.000000e+00
2.662500e+01 0.000000e+00 0.000000e+00
2.677500e+01 0.000000e+00 0.000000e+00
2.692500e+01 0.000000e+00 0.000000e+00
2.707500e+01 0.000000e+00 0.000000e+00
2.722500e+01 0.000000e+00 0.000000e+00
2.737500e+01 0.000000e+00 0.000000e+00
2.752500e+01 0.000000e+00 0.000000e+00
2.767500e+01 0.000000e+00 0.000000e+00
2.782500e+01 0.000000e+00 0.000000e+00
2.797500e+01 0.000000e+00 0.000000e+00
2.812500e+01 0.000000e+00 0.000000e+00
2.827500e+01 0.000000e+00 0.000000e+00
2.842500e+01 0.000000e+00 0.000000e+00
2.857500e+01 0.000000e+00 0.000000e+00
2.872500e+01 0.000000e+00 0.000000e+00
2.887500e+01 0.000000e+00 0.000000e+00
2.902500e+01 0.000000e+00 0.000000e+00
2.917500e+01 0.000000e+00 0.000000e+00
2.932500e+01 0.000000e+00 0.000000e+00
2.947500e+01 0.000000e+00 0.000000e+00
2.962500e+01 0.000000e+00 0.000000e+00
2.977500e+01 0.000000e+00 0.000000e+00
2.992500e+01 0.000000e+00 0.000000e+00
