7.500000e-03 5.658842e-02 3.217754e-02
2.250000e-02 5.868429e-02 9.866173e-03
3.750000e-02 5.130684e-02 6.905334e-03
5.250000e-02 5.427869e-02 5.051429e-03
6.750000e-02 4.424609e-02 3.268545e-03
8.250000e-02 5.144402e-02 3.042870e-03
9.750000e-02 4.788251e-02 2.053793e-03
1.125000e-01 5.214518e-02 1.823593e-03
1.275000e-01 4.947408e-02 1.925564e-03
1.425000e-01 4.969122e-02 1.690715e-03
1.575000e-01 4.884655e-02 1.457015e-03
1.725000e-01 5.077625e-02 1.321849e-03
1.875000e-01 4.720229e-02 1.284371e-03
2.025000e-01 4.892945e-02 1.208164e-03
2.175000e-01 4.945599e-02 1.075834e-03
2.325000e-01 4.920818e-02 8.870846e-04
2.475000e-01 4.971190e-02 8.860951e-04
2.625000e-01 4.815020e-02 8.365793e-04
2.775000e-01 4.975427e-02 8.956882e-04
2.925000e-01 4.901106e-02 7.390095e-04
3.075000e-01 4.974350e-02 7.706028e-04
3.225000e-01 4.965132e-02 7.249697e-04
3.375000e-01 4.974192e-02 6.611658e-04
3.525000e-01 4.926190e-02 7.214070e-04
3.675000e-01 4.932927e-02 6.016349e-04
3.825000e-01 4.956110e-02 6.078156e-04
3.975000e-01 5.010161e-02 5.969217e-04
4.125000e-01 4.899342e-02 5.703654e-04
4.275000e-01 4.966800e-02 5.782093e-04
4.425000e-01 5.040017e-02 5.486372e-04
4.575000e-01 4.939511e-02 5.270750e-04
4.725000e-01 4.952141e-02 4.456245e-04
4.875000e-01 5.060144e-02 4.037028e-04
5.025000e-01 4.965932e-02 4.438393e-04
5.175000e-01 4.891018e-02 4.413033e-04
5.325000e-01 4.919821e-02 4.134896e-04
5.475000e-01 4.974274e-02 3.978121e-04
5.625000e-01 4.988835e-02 3.802764e-04
5.775000e-01 4.963060e-02 3.737897e-04
5.925000e-01 4.978802e-02 3.854209e-04
6.075000e-01 4.965682e-02 3.515039e-04
6.225000e-01 4.965280e-02 3.950322e-04
6.375000e-01 5.021815e-02 3.966888e-04
6.525000e-01 4.959555e-02 3.573294e-04
6.675000e-01 4.995155e-02 3.620167e-04
6.825000e-01 4.994852e-02 3.152500e-04
6.975000e-01 4.969234e-02 3.632580e-04
7.125000e-01 4.998174e-02 3.583834e-04
7.275000e-01 4.954970e-02 2.962808e-04
7.425000e-01 4.935393e-02 3.012606e-04
7.575000e-01 4.979663e-02 2.602656e-04
7.725000e-01 4.946220e-02 2.837200e-04
7.875000e-01 4.959079e-02 3.357434e-04
8.025000e-01 4.876256e-02 2.873874e-04
8.175000e-01 4.905187e-02 2.784398e-04
8.325000e-01 4.858310e-02 2.662020e-04
8.475000e-01 4.908260e-02 2.774262e-04
8.625000e-01 4.833586e-02 2.999158e-04
8.775000e-01 4.880988e-02 2.265599e-04
8.925000e-01 4.795424e-02 2.476313e-04
9.075000e-01 4.767687e-02 2.106043e-04
9.225000e-01 4.755662e-02 2.621199e-04
9.375000e-01 4.726507e-02 2.184733e-04
9.525000e-01 4.694827e-02 2.433189e-04
9.675000e-01 4.653302e-02 2.382024e-04
9.825000e-01 4.646070e-02 2.435973e-04
9.975000e-01 4.610719e-02 2.301298e-04
